id_client,code_client,sexe,tranche_age,profession,secteur_activite,type_client,statut_client,date_adhesion
2788,CUST-0002788,F,36-45 ans,Chauffeur,Agriculture,Physique,En veille,2021-06-02
2789,CUST-0002789,F,36-45 ans,Agriculteur,Informel,Physique,Actif,2026-03-22
2790,CUST-0002790,F,46-60 ans,Informaticien,Administration,Physique,Actif,2018-06-26
2791,CUST-0002791,M,18-25 ans,Agriculteur,Transport,Physique,Actif,2024-07-22
2792,CUST-0002792,F,26-35 ans,Mécanicien,Élevage,Physique,Actif,2024-08-11
2793,CUST-0002793,M,46-60 ans,Infirmier,Santé,Physique,Actif,2018-05-03
2794,CUST-0002794,F,60 ans et plus,Étudiant,Transport,Physique,Actif,2025-01-03
2795,CUST-0002795,F,26-35 ans,Ménagère,Artisanat,Physique,Actif,2025-02-06
2796,CUST-0002796,M,46-60 ans,Coiffeur,Distribution,Physique,Actif,2019-08-17
2797,CUST-0002797,F,18-25 ans,Coiffeur,Technologie,Physique,En veille,2021-08-09
2798,CUST-0002798,M,26-35 ans,Étudiant,Éducation,Physique,Actif,2023-12-12
2799,CUST-0002799,M,46-60 ans,Tailleur,Administration,Physique,Actif,2019-09-25
2800,CUST-0002800,M,60 ans et plus,Éleveur,Artisanat,Physique,Suspendu,2024-01-09
2801,CUST-0002801,M,60 ans et plus,Agriculteur,Transport,Physique,Actif,2023-03-27
2802,CUST-0002802,F,26-35 ans,Entrepreneur,Technologie,Physique,Actif,2019-05-19
2803,CUST-0002803,F,60 ans et plus,Entrepreneur,Administration,Physique,Actif,2018-12-15
2804,CUST-0002804,F,46-60 ans,Mécanicien,Éducation,Physique,Actif,2018-05-30
2805,CUST-0002805,F,46-60 ans,Chauffeur,Santé,Physique,Actif,2023-08-25
2806,CUST-0002806,M,46-60 ans,Fonctionnaire,Commerce,Physique,Actif,2019-07-31
2807,CUST-0002807,F,46-60 ans,Infirmier,Restauration,Physique,Actif,2020-12-10
2808,CUST-0002808,F,46-60 ans,Infirmier,Agriculture,Physique,Actif,2024-10-30
2809,CUST-0002809,F,26-35 ans,Infirmier,Santé,Physique,Actif,2017-06-27
2810,CUST-0002810,F,18-25 ans,Agriculteur,Commerce,Physique,Actif,2019-01-28
2811,CUST-0002811,F,26-35 ans,Ménagère,Commerce,Physique,Actif,2022-09-07
2812,CUST-0002812,F,36-45 ans,Infirmier,Services,Physique,Actif,2024-04-16
2813,CUST-0002813,M,26-35 ans,Fonctionnaire,Commerce,Physique,Actif,2019-04-24
2814,CUST-0002814,M,46-60 ans,Enseignant,BTP,Moral,Actif,2018-11-09
2815,CUST-0002815,M,36-45 ans,Vendeur,Informel,Physique,Suspendu,2018-11-27
2816,CUST-0002816,M,46-60 ans,Coiffeur,Pêche,Physique,Actif,2021-04-07
2817,CUST-0002817,F,46-60 ans,Agent public,Informel,Physique,Actif,2023-08-15
2818,CUST-0002818,M,26-35 ans,Entrepreneur,Élevage,Physique,Actif,2022-05-10
2819,CUST-0002819,M,46-60 ans,Mécanicien,Élevage,Physique,Actif,2023-12-26
2820,CUST-0002820,M,36-45 ans,Agriculteur,Pêche,Physique,Actif,2024-12-09
2821,CUST-0002821,F,60 ans et plus,Informaticien,Technologie,Physique,Actif,2023-06-17
2822,CUST-0002822,F,60 ans et plus,Ménagère,Santé,Physique,Actif,2022-03-19
2823,CUST-0002823,M,36-45 ans,Vendeur,BTP,Physique,Actif,2023-05-12
2824,CUST-0002824,F,36-45 ans,Commerçant,Services,Physique,Actif,2024-04-01
2825,CUST-0002825,F,46-60 ans,Coiffeur,Informel,Physique,Actif,2021-02-10
2826,CUST-0002826,F,36-45 ans,Mécanicien,BTP,Physique,Actif,2021-04-20
2827,CUST-0002827,F,46-60 ans,Entrepreneur,Commerce,Moral,Actif,2017-10-08
2828,CUST-0002828,M,46-60 ans,Tailleur,Restauration,Physique,Actif,2021-08-31
2829,CUST-0002829,M,60 ans et plus,Vendeur,Technologie,Physique,Actif,2019-01-16
2830,CUST-0002830,F,46-60 ans,Agriculteur,Administration,Association,Actif,2017-07-11
2831,CUST-0002831,M,60 ans et plus,Artisan,BTP,Physique,Actif,2024-11-13
2832,CUST-0002832,F,60 ans et plus,Fonctionnaire,Éducation,Physique,Actif,2020-10-20
2833,CUST-0002833,M,46-60 ans,Artisan,Pêche,Physique,Actif,2022-01-20
2834,CUST-0002834,F,18-25 ans,Chauffeur,Services,Physique,Suspendu,2025-02-18
2835,CUST-0002835,M,36-45 ans,Agriculteur,Commerce,Physique,En veille,2021-06-03
2836,CUST-0002836,M,46-60 ans,Coiffeur,Éducation,Physique,Actif,2020-10-03
2837,CUST-0002837,M,26-35 ans,Médecin,Informel,Physique,Actif,2021-03-09
2838,CUST-0002838,M,36-45 ans,Mécanicien,Transport,Physique,Actif,2020-11-02
2839,CUST-0002839,F,46-60 ans,Agriculteur,Pêche,Physique,Actif,2020-08-20
2840,CUST-0002840,M,60 ans et plus,Médecin,Transport,Physique,Actif,2019-09-22
2841,CUST-0002841,M,18-25 ans,Tailleur,Commerce,Physique,Actif,2025-05-17
2842,CUST-0002842,M,60 ans et plus,Artisan,Commerce,Moral,Actif,2017-10-15
2843,CUST-0002843,M,46-60 ans,Ménagère,Artisanat,Physique,Actif,2023-05-30
2844,CUST-0002844,M,46-60 ans,Enseignant,Pêche,Physique,Suspendu,2017-04-25
2845,CUST-0002845,M,36-45 ans,Agent public,Artisanat,Physique,Actif,2019-01-02
2846,CUST-0002846,M,46-60 ans,Coiffeur,Commerce,Physique,Actif,2019-11-01
2847,CUST-0002847,M,18-25 ans,Vendeur,Commerce,Physique,Actif,2022-07-13
2848,CUST-0002848,M,46-60 ans,Commerçant,Technologie,Physique,Actif,2017-12-29
2849,CUST-0002849,M,46-60 ans,Commerçant,BTP,Association,Actif,2023-09-24
2850,CUST-0002850,F,36-45 ans,Médecin,Santé,Physique,Actif,2025-09-09
2851,CUST-0002851,M,26-35 ans,Vendeur,Restauration,Physique,Actif,2017-05-05
2852,CUST-0002852,F,46-60 ans,Éleveur,Administration,Physique,Actif,2017-02-25
2853,CUST-0002853,M,46-60 ans,Ménagère,Élevage,Physique,Actif,2026-06-13
2854,CUST-0002854,M,36-45 ans,Artisan,Services,Physique,Actif,2018-09-07
2855,CUST-0002855,M,60 ans et plus,Artisan,Services,Association,Suspendu,2025-06-17
2856,CUST-0002856,F,60 ans et plus,Coiffeur,Restauration,Moral,Actif,2023-04-15
2857,CUST-0002857,M,46-60 ans,Commerçant,Commerce,Physique,Actif,2019-05-12
2858,CUST-0002858,M,60 ans et plus,Chauffeur,Élevage,Physique,Actif,2021-07-06
2859,CUST-0002859,F,26-35 ans,Commerçant,BTP,Physique,Actif,2018-10-01
2860,CUST-0002860,M,36-45 ans,Tailleur,Informel,Physique,Suspendu,2026-05-02
2861,CUST-0002861,F,26-35 ans,Informaticien,BTP,Physique,En veille,2025-10-25
2862,CUST-0002862,M,36-45 ans,Informaticien,Commerce,Physique,Actif,2025-01-16
2863,CUST-0002863,F,36-45 ans,Agriculteur,Santé,Physique,Actif,2023-05-12
2864,CUST-0002864,F,60 ans et plus,Commerçant,Santé,Physique,Actif,2023-11-14
2865,CUST-0002865,M,46-60 ans,Pêcheur,Éducation,Physique,Actif,2022-07-17
2866,CUST-0002866,F,46-60 ans,Mécanicien,Technologie,Physique,Actif,2026-01-23
2867,CUST-0002867,F,46-60 ans,Chauffeur,Éducation,Physique,Actif,2022-02-22
2868,CUST-0002868,F,36-45 ans,Infirmier,Commerce,Physique,Actif,2025-04-30
2869,CUST-0002869,F,26-35 ans,Agent public,Transport,Physique,Actif,2020-06-30
2870,CUST-0002870,M,46-60 ans,Informaticien,Distribution,Moral,Actif,2018-04-19
2871,CUST-0002871,F,46-60 ans,Enseignant,Éducation,Physique,Actif,2024-12-08
2872,CUST-0002872,M,18-25 ans,Enseignant,Transport,Physique,Actif,2024-07-25
2873,CUST-0002873,F,36-45 ans,Vendeur,Pêche,Physique,Actif,2020-03-11
2874,CUST-0002874,F,26-35 ans,Fonctionnaire,Agriculture,Physique,Actif,2024-10-02
2875,CUST-0002875,M,18-25 ans,Pêcheur,Agriculture,Physique,Actif,2026-04-13
2876,CUST-0002876,F,46-60 ans,Ménagère,Élevage,Physique,Actif,2024-10-26
2877,CUST-0002877,F,36-45 ans,Pêcheur,Services,Physique,Actif,2018-04-13
2878,CUST-0002878,M,26-35 ans,Artisan,Pêche,Physique,Actif,2025-07-25
2879,CUST-0002879,M,60 ans et plus,Mécanicien,Agriculture,Physique,En veille,2020-07-16
2880,CUST-0002880,F,26-35 ans,Agent public,Santé,Physique,Actif,2019-12-17
2881,CUST-0002881,F,46-60 ans,Informaticien,Élevage,Physique,Actif,2018-05-03
2882,CUST-0002882,F,60 ans et plus,Éleveur,BTP,Physique,Actif,2022-03-02
2883,CUST-0002883,F,36-45 ans,Coiffeur,Agriculture,Physique,Suspendu,2021-09-01
2884,CUST-0002884,M,18-25 ans,Pêcheur,Commerce,Association,Actif,2024-04-27
2885,CUST-0002885,M,26-35 ans,Fonctionnaire,Informel,Physique,Actif,2020-08-02
2886,CUST-0002886,F,26-35 ans,Éleveur,BTP,Physique,Actif,2019-12-03
2887,CUST-0002887,F,36-45 ans,Infirmier,Administration,Physique,Actif,2025-12-11
2888,CUST-0002888,M,46-60 ans,Tailleur,Technologie,Physique,Actif,2022-06-17
2889,CUST-0002889,M,26-35 ans,Informaticien,Restauration,Physique,Actif,2024-12-30
2890,CUST-0002890,F,60 ans et plus,Fonctionnaire,Artisanat,Physique,Actif,2018-12-18
2891,CUST-0002891,F,18-25 ans,Ménagère,Commerce,Physique,Actif,2023-01-22
2892,CUST-0002892,M,60 ans et plus,Vendeur,Agriculture,Moral,Actif,2018-07-30
2893,CUST-0002893,F,46-60 ans,Ménagère,Commerce,Physique,Actif,2021-12-24
2894,CUST-0002894,M,60 ans et plus,Commerçant,Administration,Physique,Actif,2020-07-05
2895,CUST-0002895,F,36-45 ans,Artisan,Pêche,Physique,Actif,2017-06-21
2896,CUST-0002896,F,18-25 ans,Restauratrice,Agriculture,Physique,Actif,2020-07-13
2897,CUST-0002897,M,46-60 ans,Infirmier,Administration,Physique,Actif,2021-03-05
2898,CUST-0002898,M,26-35 ans,Commerçant,Agriculture,Moral,Actif,2019-04-03
2899,CUST-0002899,F,36-45 ans,Infirmier,Distribution,Physique,Actif,2023-06-16
2900,CUST-0002900,F,60 ans et plus,Enseignant,Pêche,Physique,Actif,2026-02-17
2901,CUST-0002901,F,36-45 ans,Ménagère,Transport,Physique,Actif,2025-01-24
2902,CUST-0002902,M,26-35 ans,Pêcheur,Transport,Physique,Actif,2018-09-29
2903,CUST-0002903,M,36-45 ans,Enseignant,Distribution,Physique,Actif,2019-08-02
2904,CUST-0002904,F,36-45 ans,Chauffeur,BTP,Physique,Actif,2025-02-08
2905,CUST-0002905,M,60 ans et plus,Chauffeur,Éducation,Physique,En veille,2022-02-22
2906,CUST-0002906,F,18-25 ans,Pêcheur,Distribution,Physique,Actif,2017-03-07
2907,CUST-0002907,F,46-60 ans,Tailleur,Informel,Physique,Suspendu,2019-06-17
2908,CUST-0002908,F,46-60 ans,Commerçant,Services,Physique,Actif,2021-08-06
2909,CUST-0002909,F,60 ans et plus,Restauratrice,Artisanat,Physique,Actif,2023-06-08
2910,CUST-0002910,M,46-60 ans,Ménagère,Commerce,Physique,Actif,2017-06-30
2911,CUST-0002911,M,46-60 ans,Enseignant,Élevage,Physique,Actif,2025-10-31
2912,CUST-0002912,M,36-45 ans,Artisan,Élevage,Association,Actif,2018-05-01
2913,CUST-0002913,M,26-35 ans,Commerçant,BTP,Association,Actif,2025-06-10
2914,CUST-0002914,M,36-45 ans,Mécanicien,BTP,Physique,Actif,2017-05-21
2915,CUST-0002915,M,46-60 ans,Coiffeur,Distribution,Physique,Actif,2018-02-09
2916,CUST-0002916,F,46-60 ans,Commerçant,Distribution,Physique,Actif,2022-02-21
2917,CUST-0002917,M,18-25 ans,Artisan,Services,Moral,Actif,2025-08-06
2918,CUST-0002918,M,36-45 ans,Chauffeur,Distribution,Physique,Actif,2025-11-20
2919,CUST-0002919,F,60 ans et plus,Chauffeur,Santé,Physique,Actif,2017-07-29
2920,CUST-0002920,M,26-35 ans,Artisan,Commerce,Physique,Actif,2024-06-21
2921,CUST-0002921,F,26-35 ans,Agent public,BTP,Physique,Actif,2018-09-22
2922,CUST-0002922,F,46-60 ans,Coiffeur,Distribution,Moral,Actif,2023-09-16
2923,CUST-0002923,F,36-45 ans,Agriculteur,Artisanat,Physique,Actif,2021-11-06
2924,CUST-0002924,M,36-45 ans,Infirmier,BTP,Physique,Actif,2026-03-05
2925,CUST-0002925,F,46-60 ans,Vendeur,Éducation,Physique,Actif,2021-04-18
2926,CUST-0002926,M,36-45 ans,Étudiant,Santé,Physique,Actif,2018-04-25
2927,CUST-0002927,M,36-45 ans,Enseignant,Santé,Physique,En veille,2019-05-08
2928,CUST-0002928,F,46-60 ans,Entrepreneur,Restauration,Physique,Actif,2022-07-24
2929,CUST-0002929,F,36-45 ans,Vendeur,Élevage,Physique,Actif,2023-03-29
2930,CUST-0002930,M,26-35 ans,Tailleur,Transport,Physique,Actif,2023-02-22
2931,CUST-0002931,M,46-60 ans,Médecin,Distribution,Physique,Actif,2020-01-09
2932,CUST-0002932,M,60 ans et plus,Ménagère,Informel,Physique,Actif,2026-06-13
2933,CUST-0002933,F,36-45 ans,Médecin,Informel,Physique,Actif,2021-11-29
2934,CUST-0002934,F,36-45 ans,Fonctionnaire,Distribution,Physique,Actif,2023-01-06
2935,CUST-0002935,F,60 ans et plus,Médecin,Restauration,Physique,Actif,2019-12-01
2936,CUST-0002936,F,36-45 ans,Coiffeur,Administration,Physique,Actif,2023-09-05
2937,CUST-0002937,F,18-25 ans,Artisan,Administration,Physique,Actif,2024-03-23
2938,CUST-0002938,F,26-35 ans,Restauratrice,Éducation,Moral,Actif,2020-05-30
2939,CUST-0002939,M,18-25 ans,Étudiant,Commerce,Physique,Actif,2018-03-28
2940,CUST-0002940,M,60 ans et plus,Chauffeur,Agriculture,Physique,Actif,2018-10-10
2941,CUST-0002941,F,60 ans et plus,Enseignant,Administration,Physique,En veille,2023-12-30
2942,CUST-0002942,F,26-35 ans,Tailleur,Restauration,Physique,Actif,2023-02-16
2943,CUST-0002943,F,46-60 ans,Agriculteur,Technologie,Association,Actif,2021-10-18
2944,CUST-0002944,F,60 ans et plus,Informaticien,BTP,Physique,Actif,2022-06-14
2945,CUST-0002945,F,26-35 ans,Mécanicien,BTP,Association,Actif,2018-08-21
2946,CUST-0002946,F,18-25 ans,Fonctionnaire,Technologie,Physique,Actif,2023-01-07
2947,CUST-0002947,M,60 ans et plus,Artisan,Services,Physique,Actif,2025-08-18
2948,CUST-0002948,F,18-25 ans,Agriculteur,Technologie,Physique,Actif,2019-02-11
2949,CUST-0002949,M,46-60 ans,Restauratrice,Santé,Physique,Actif,2022-07-05
2950,CUST-0002950,M,46-60 ans,Agent public,Santé,Physique,Actif,2019-12-15
2951,CUST-0002951,M,46-60 ans,Chauffeur,Distribution,Physique,En veille,2026-02-02
2952,CUST-0002952,F,18-25 ans,Pêcheur,Services,Physique,Actif,2021-05-23
2953,CUST-0002953,F,36-45 ans,Entrepreneur,Informel,Physique,En veille,2024-10-10
2954,CUST-0002954,M,18-25 ans,Fonctionnaire,Élevage,Physique,Actif,2018-09-06
2955,CUST-0002955,F,60 ans et plus,Pêcheur,Santé,Physique,Actif,2024-01-19
2956,CUST-0002956,M,26-35 ans,Éleveur,Éducation,Physique,Actif,2024-10-06
2957,CUST-0002957,M,46-60 ans,Agent public,Pêche,Physique,En veille,2023-02-27
2958,CUST-0002958,M,36-45 ans,Éleveur,Services,Physique,Actif,2018-03-27
2959,CUST-0002959,F,36-45 ans,Mécanicien,Artisanat,Physique,Actif,2018-06-14
2960,CUST-0002960,M,46-60 ans,Informaticien,Distribution,Moral,Actif,2023-07-25
2961,CUST-0002961,F,60 ans et plus,Commerçant,Agriculture,Physique,Actif,2017-08-08
2962,CUST-0002962,F,36-45 ans,Étudiant,Artisanat,Moral,Actif,2019-02-04
2963,CUST-0002963,M,60 ans et plus,Ménagère,Artisanat,Moral,Actif,2023-10-27
2964,CUST-0002964,M,60 ans et plus,Chauffeur,Restauration,Moral,Actif,2021-01-30
2965,CUST-0002965,F,36-45 ans,Chauffeur,Artisanat,Physique,Actif,2022-07-25
2966,CUST-0002966,F,26-35 ans,Éleveur,Pêche,Physique,Actif,2019-07-30
2967,CUST-0002967,M,26-35 ans,Vendeur,Transport,Physique,Actif,2019-01-11
2968,CUST-0002968,F,46-60 ans,Agent public,Artisanat,Physique,Actif,2023-12-03
2969,CUST-0002969,F,60 ans et plus,Artisan,Élevage,Physique,Actif,2021-10-02
2970,CUST-0002970,M,18-25 ans,Pêcheur,Distribution,Physique,Actif,2019-02-07
2971,CUST-0002971,M,60 ans et plus,Coiffeur,Informel,Physique,Actif,2020-05-27
2972,CUST-0002972,M,46-60 ans,Informaticien,Informel,Physique,Actif,2021-01-22
2973,CUST-0002973,F,46-60 ans,Pêcheur,Distribution,Physique,Suspendu,2019-09-15
2974,CUST-0002974,M,46-60 ans,Informaticien,Technologie,Physique,En veille,2020-04-17
2975,CUST-0002975,F,36-45 ans,Artisan,Éducation,Physique,Suspendu,2025-07-13
2976,CUST-0002976,M,18-25 ans,Pêcheur,Services,Physique,Actif,2024-03-19
2977,CUST-0002977,M,26-35 ans,Commerçant,Agriculture,Moral,En veille,2018-04-18
2978,CUST-0002978,F,26-35 ans,Éleveur,Informel,Physique,Suspendu,2021-07-11
2979,CUST-0002979,F,26-35 ans,Médecin,Éducation,Physique,Actif,2018-06-10
2980,CUST-0002980,F,60 ans et plus,Commerçant,Informel,Physique,Actif,2025-11-30
2981,CUST-0002981,F,26-35 ans,Entrepreneur,Informel,Association,Actif,2018-05-11
2982,CUST-0002982,F,60 ans et plus,Fonctionnaire,Commerce,Association,Actif,2022-12-04
2983,CUST-0002983,M,26-35 ans,Agriculteur,Services,Physique,Actif,2017-09-04
2984,CUST-0002984,F,60 ans et plus,Ménagère,Distribution,Physique,Actif,2021-03-16
2985,CUST-0002985,F,26-35 ans,Agent public,Services,Physique,Actif,2019-07-27
2986,CUST-0002986,F,46-60 ans,Coiffeur,Élevage,Physique,Actif,2024-04-09
2987,CUST-0002987,F,46-60 ans,Commerçant,Distribution,Physique,Actif,2022-02-22
2988,CUST-0002988,F,46-60 ans,Chauffeur,Services,Physique,Actif,2021-10-21
2989,CUST-0002989,M,46-60 ans,Entrepreneur,Élevage,Physique,En veille,2017-05-22
2990,CUST-0002990,F,46-60 ans,Fonctionnaire,BTP,Moral,Suspendu,2017-05-03
2991,CUST-0002991,F,26-35 ans,Artisan,Distribution,Physique,En veille,2017-09-18
2992,CUST-0002992,F,36-45 ans,Restauratrice,Distribution,Physique,Actif,2018-07-02
2993,CUST-0002993,M,18-25 ans,Vendeur,Services,Physique,Actif,2020-03-23
2994,CUST-0002994,M,26-35 ans,Pêcheur,Artisanat,Physique,Actif,2022-12-04
2995,CUST-0002995,M,60 ans et plus,Éleveur,Agriculture,Physique,Suspendu,2025-04-21
2996,CUST-0002996,M,18-25 ans,Agriculteur,Éducation,Moral,Actif,2026-04-07
2997,CUST-0002997,M,60 ans et plus,Restauratrice,Services,Physique,Actif,2018-10-14
2998,CUST-0002998,F,36-45 ans,Informaticien,Distribution,Physique,Actif,2018-10-31
2999,CUST-0002999,M,60 ans et plus,Infirmier,Agriculture,Physique,Actif,2017-05-28
3000,CUST-0003000,F,46-60 ans,Mécanicien,Technologie,Moral,Actif,2021-11-14
3001,CUST-0003001,F,46-60 ans,Ménagère,Commerce,Moral,Actif,2022-08-07
3002,CUST-0003002,M,46-60 ans,Enseignant,Éducation,Physique,Actif,2018-05-29
3003,CUST-0003003,F,18-25 ans,Fonctionnaire,Technologie,Physique,Actif,2025-02-15
3004,CUST-0003004,M,18-25 ans,Ménagère,Informel,Moral,Actif,2023-05-23
3005,CUST-0003005,F,26-35 ans,Agent public,Commerce,Physique,Actif,2018-03-28
3006,CUST-0003006,F,60 ans et plus,Agent public,Agriculture,Physique,Actif,2026-01-04
3007,CUST-0003007,M,46-60 ans,Éleveur,Santé,Physique,Actif,2026-02-19
3008,CUST-0003008,M,36-45 ans,Infirmier,Commerce,Physique,Actif,2023-08-30
3009,CUST-0003009,M,36-45 ans,Vendeur,Santé,Physique,Actif,2019-02-14
3010,CUST-0003010,M,26-35 ans,Artisan,Technologie,Association,Actif,2018-06-29
3011,CUST-0003011,F,36-45 ans,Restauratrice,Agriculture,Physique,Actif,2023-01-20
3012,CUST-0003012,M,60 ans et plus,Mécanicien,Administration,Physique,En veille,2020-02-01
3013,CUST-0003013,M,46-60 ans,Ménagère,Éducation,Physique,Actif,2017-12-15
3014,CUST-0003014,F,36-45 ans,Fonctionnaire,Technologie,Physique,Actif,2024-09-28
3015,CUST-0003015,M,18-25 ans,Ménagère,Agriculture,Moral,Actif,2017-04-29
3016,CUST-0003016,M,60 ans et plus,Médecin,Santé,Physique,Actif,2018-03-09
3017,CUST-0003017,M,60 ans et plus,Éleveur,Éducation,Physique,Actif,2018-09-10
3018,CUST-0003018,F,36-45 ans,Pêcheur,Commerce,Physique,Actif,2020-02-13
3019,CUST-0003019,M,26-35 ans,Tailleur,Transport,Physique,Actif,2019-08-10
3020,CUST-0003020,F,26-35 ans,Ménagère,Restauration,Physique,Actif,2025-11-22
3021,CUST-0003021,M,18-25 ans,Infirmier,Restauration,Physique,Actif,2025-08-12
3022,CUST-0003022,F,36-45 ans,Entrepreneur,Agriculture,Physique,Actif,2017-04-12
3023,CUST-0003023,F,46-60 ans,Coiffeur,Élevage,Physique,Actif,2022-01-03
3024,CUST-0003024,F,46-60 ans,Étudiant,Élevage,Physique,Actif,2017-05-16
3025,CUST-0003025,M,18-25 ans,Pêcheur,Technologie,Moral,Actif,2018-12-28
3026,CUST-0003026,F,18-25 ans,Étudiant,Transport,Physique,En veille,2017-10-29
3027,CUST-0003027,F,26-35 ans,Vendeur,Technologie,Physique,Actif,2018-03-04
3028,CUST-0003028,M,46-60 ans,Infirmier,Éducation,Physique,Actif,2021-09-14
3029,CUST-0003029,F,46-60 ans,Agriculteur,BTP,Physique,Suspendu,2019-10-12
3030,CUST-0003030,F,36-45 ans,Vendeur,Pêche,Physique,En veille,2024-02-11
3031,CUST-0003031,M,26-35 ans,Chauffeur,Éducation,Moral,Actif,2020-02-24
3032,CUST-0003032,F,18-25 ans,Vendeur,Distribution,Physique,Actif,2021-09-28
3033,CUST-0003033,M,60 ans et plus,Ménagère,BTP,Physique,Actif,2023-03-04
3034,CUST-0003034,F,18-25 ans,Pêcheur,Pêche,Physique,Actif,2017-08-08
3035,CUST-0003035,F,60 ans et plus,Coiffeur,Informel,Physique,Actif,2021-02-13
3036,CUST-0003036,M,60 ans et plus,Chauffeur,Santé,Physique,Actif,2026-03-04
3037,CUST-0003037,M,26-35 ans,Mécanicien,BTP,Physique,En veille,2023-07-04
3038,CUST-0003038,F,18-25 ans,Mécanicien,BTP,Physique,En veille,2019-06-06
3039,CUST-0003039,M,26-35 ans,Coiffeur,Éducation,Physique,Actif,2018-03-04
3040,CUST-0003040,F,26-35 ans,Enseignant,Services,Physique,Actif,2023-01-07
3041,CUST-0003041,F,36-45 ans,Médecin,Transport,Physique,Actif,2018-05-26
3042,CUST-0003042,F,46-60 ans,Coiffeur,Artisanat,Physique,Actif,2018-01-23
3043,CUST-0003043,F,36-45 ans,Vendeur,BTP,Association,Actif,2026-06-28
3044,CUST-0003044,M,18-25 ans,Pêcheur,BTP,Physique,Actif,2021-11-17
3045,CUST-0003045,M,60 ans et plus,Restauratrice,Élevage,Physique,Actif,2018-06-14
3046,CUST-0003046,F,18-25 ans,Artisan,Services,Physique,Actif,2026-03-31
3047,CUST-0003047,M,18-25 ans,Agent public,Agriculture,Physique,Actif,2021-05-02
3048,CUST-0003048,F,26-35 ans,Mécanicien,Informel,Physique,Actif,2025-03-25
3049,CUST-0003049,F,46-60 ans,Fonctionnaire,Santé,Physique,Actif,2017-02-19
3050,CUST-0003050,M,18-25 ans,Fonctionnaire,Commerce,Moral,Actif,2019-10-01
3051,CUST-0003051,F,60 ans et plus,Artisan,Santé,Physique,Actif,2025-05-03
3052,CUST-0003052,M,36-45 ans,Vendeur,Administration,Physique,Actif,2022-11-13
3053,CUST-0003053,F,18-25 ans,Fonctionnaire,Transport,Physique,Actif,2019-06-22
3054,CUST-0003054,M,18-25 ans,Restauratrice,Élevage,Physique,En veille,2017-08-05
3055,CUST-0003055,M,36-45 ans,Enseignant,Santé,Physique,Actif,2022-01-09
3056,CUST-0003056,M,26-35 ans,Artisan,Éducation,Physique,Actif,2022-06-30
3057,CUST-0003057,F,60 ans et plus,Chauffeur,Agriculture,Physique,Actif,2024-09-14
3058,CUST-0003058,M,26-35 ans,Agent public,Pêche,Physique,Actif,2023-08-03
3059,CUST-0003059,M,36-45 ans,Commerçant,Éducation,Physique,Actif,2026-03-07
3060,CUST-0003060,M,46-60 ans,Tailleur,Informel,Physique,En veille,2021-08-01
3061,CUST-0003061,F,18-25 ans,Chauffeur,Agriculture,Physique,Actif,2025-03-16
3062,CUST-0003062,M,46-60 ans,Commerçant,Santé,Physique,Actif,2024-04-10
3063,CUST-0003063,F,36-45 ans,Enseignant,Santé,Physique,Actif,2023-01-13
